Company_id,State_id,Company Name,Rating,Size,Founded,Type of ownership,Industry,Sector,Revenue,Headquarter
2128,2128,M,3.9,10000+ employees,1902.0,Company - Public,Miscellaneous Manufacturing,Manufacturing,10000000000.0,MN
2129,2129,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2130,2130,Robert Half,3.5,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,3500000000.0,CA
2131,2131,HCL Technologies Ltd.,3.5,10000+ employees,1991.0,Company - Public,Computer Hardware & Software,Information Technology,7500000.0,India
2132,2132,CYNET SYSTEMS,4.0,501 to 1000 employees,2010.0,Company - Private,IT Services,Information Technology,75000000.0,VA
2133,2133,Apex Systems,3.8,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,VA
2135,2135,Apex Systems,3.8,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,VA
2136,2136,Apex Systems,3.8,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,VA
2137,2137,Diverse Lynx,3.9,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,300000000.0,NJ
2138,2138,Lorven Technologies Inc,4.0,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal,1000000.0,NJ
2139,2139,Accenture,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2141,2141,PETCO,2.9,10000+ employees,1965.0,Company - Private,Pet & Pet Supplies Stores,Retail,3500000000.0,CA
2145,2145,Leidos,3.5,10000+ employees,1969.0,Company - Public,Aerospace & Defense,Aerospace & Defense,10000000000.0,VA
2146,2146,USAA,3.6,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10000000000.0,TX
2147,2147,USAA,3.6,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10000000000.0,TX
2148,2148,Strategic Staffing Solutions,3.1,1001 to 5000 employees,1990.0,Contract,Staffing & Outsourcing,Business Services,300000000.0,MI
2149,2149,Clear Channel Outdoor,2.9,5001 to 10000 employees,1901.0,Company - Public,Advertising & Marketing,Business Services,3500000000.0,TX
2150,2150,Strategic Staffing Solutions,3.1,1001 to 5000 employees,1990.0,Contract,Staffing & Outsourcing,Business Services,300000000.0,MI
2151,2151,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2152,2152,APN Software Services Inc.,4.1,51 to 200 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,37500000.0,CA
2153,2153,UnitedHealth Group,3.3,10000+ employees,1977.0,Company - Public,Health Care Services & Hospitals,Health Care,10000000000.0,MN
2155,2155,EY,3.8,10000+ employees,1989.0,Company - Private,Accounting,Accounting & Legal,10000000000.0,United Kingdom
2156,2156,University Health System,3.7,1001 to 5000 employees,1955.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,300000000.0,TX
2158,2158,Accenture Federal Services,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2159,2159,Generations Federal Credit Union,2.9,201 to 500 employees,1940.0,Nonprofit Organization,Investment Banking & Asset Management,Finance,17500000.0,TX
2160,2160,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2161,2161,LMI,4.0,1001 to 5000 employees,1961.0,Nonprofit Organization,Consulting,Business Services,300000000.0,VA
2163,2163,Accenture,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2164,2164,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2165,2165,"Amyx, Inc.",4.0,501 to 1000 employees,1999.0,Company - Private,IT Services,Information Technology,75000000.0,VA
2167,2167,UnitedHealth Group,3.3,10000+ employees,1977.0,Company - Public,Health Care Services & Hospitals,Health Care,10000000000.0,MN
2168,2168,CAMRIS International,4.0,201 to 500 employees,2003.0,Company - Private,Federal Agencies,Government,75000000.0,MD
2169,2169,Global Resources,3.8,201 to 500 employees,0.0,Company - Private,Accounting,Accounting & Legal,17500000.0,IL
2171,2171,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
2173,2173,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2174,2174,eTeam Inc.,3.7,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,NJ
2175,2175,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
2176,2176,NJVC,2.8,1001 to 5000 employees,2001.0,Company - Private,IT Services,Information Technology,300000000.0,VA
2177,2177,U.S. Navy,3.8,1001 to 5000 employees,1775.0,Government,Federal Agencies,Government,3500000000.0,CA
2178,2178,Harland Clarke,3.5,1001 to 5000 employees,1874.0,Subsidiary or Business Segment,Advertising & Marketing,Business Services,250500000.0,TX
2179,2179,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
2180,2180,eTeam Inc.,3.7,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,NJ
2181,2181,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
2182,2182,UT Health San Antonio,3.5,5001 to 10000 employees,1959.0,College / University,Health Care Services & Hospitals,Health Care,250500000.0,TX
2185,2185,Victory Capital Management Inc.,3.1,201 to 500 employees,2013.0,Company - Public,Investment Banking & Asset Management,Finance,300000000.0,TX
2186,2186,Strategic Staffing Solutions,3.1,1001 to 5000 employees,1990.0,Contract,Staffing & Outsourcing,Business Services,300000000.0,MI
2187,2187,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
2188,2188,USAA,3.6,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10000000000.0,TX
2189,2189,U.S. Air Force,4.2,10000+ employees,1947.0,Government,Federal Agencies,Government,10000000000.0,DC
2190,2190,Apex Systems,3.8,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,VA
2192,2192,TechDigital Corporation,3.5,51 to 200 employees,2008.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,MN
2193,2193,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
2194,2194,Aviat Networks,3.5,501 to 1000 employees,2007.0,Company - Public,Telecommunications Services,Telecommunications,300000000.0,TX
2195,2195,Lincoln Financial,3.5,10000+ employees,1905.0,Company - Public,Insurance Carriers,Insurance,10000000000.0,PA
2196,2196,Security Service Federal Credit Union,3.5,1001 to 5000 employees,1956.0,Nonprofit Organization,Banks & Credit Unions,Finance,7500000.0,TX
2198,2198,USAA,3.6,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10000000000.0,TX
2199,2199,"Cherokee Nation Businesses, LLC",3.2,1001 to 5000 employees,0.0,Company - Private,Accounting,Accounting & Legal,250500000.0,OK
2200,2200,EY,3.8,10000+ employees,1989.0,Company - Private,Accounting,Accounting & Legal,10000000000.0,United Kingdom
2202,2202,Citi,3.7,10000+ employees,1812.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
2204,2204,U.S. Navy,3.8,1001 to 5000 employees,1775.0,Government,Federal Agencies,Government,3500000000.0,CA
2208,2208,Broadway Bank,3.9,501 to 1000 employees,1941.0,Company - Private,Banks & Credit Unions,Finance,300000000.0,TX
2209,2209,IBC Bank,2.6,1001 to 5000 employees,1966.0,Company - Public,Investment Banking & Asset Management,Finance,250500000.0,TX
2210,2210,Accenture,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2212,2212,Spectrum Comm,3.8,51 to 200 employees,1999.0,Company - Private,Aerospace & Defense,Aerospace & Defense,37500000.0,VA
2214,2214,Accenture,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2215,2215,H E B,4.3,10000+ employees,1905.0,Company - Private,Grocery Stores & Supermarkets,Retail,10000000000.0,TX
2216,2216,Apex Systems,3.8,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,VA
2217,2217,Diverse Lynx,3.9,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,300000000.0,NJ
2218,2218,Netsync,3.7,51 to 200 employees,2002.0,Company - Private,IT Services,Information Technology,300000000.0,TX
2219,2219,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2223,2223,Creative Financial Staffing,4.5,201 to 500 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,MA
2224,2224,General Dynamics Information Technology,3.5,10000+ employees,1996.0,Subsidiary or Business Segment,IT Services,Information Technology,10000000000.0,VA
2226,2226,U.S. Navy,3.8,1001 to 5000 employees,1775.0,Government,Federal Agencies,Government,3500000000.0,CA
2229,2229,"Amyx, Inc.",4.0,501 to 1000 employees,1999.0,Company - Private,IT Services,Information Technology,75000000.0,VA
2230,2230,Leidos,3.5,10000+ employees,1969.0,Company - Public,Aerospace & Defense,Aerospace & Defense,10000000000.0,VA
2234,2234,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
2236,2236,Deacon Recruiting,3.0,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,3000000.0,TX
2237,2237,"Clear Resolution Consulting, LLC",4.5,51 to 200 employees,2008.0,Company - Private,Aerospace & Defense,Aerospace & Defense,3000000.0,MD
2238,2238,HCL Technologies Ltd.,3.5,10000+ employees,1991.0,Company - Public,Computer Hardware & Software,Information Technology,7500000.0,India
2239,2239,CompQsoft,3.5,51 to 200 employees,1997.0,Company - Private,Consulting,Business Services,17500000.0,TX
2241,2241,Vulcan Materials Company,3.7,5001 to 10000 employees,1957.0,Company - Public,Mining,Mining & Metals,3500000000.0,AL
2243,2243,LiftFund,4.1,51 to 200 employees,0.0,Company - Private,Investment Banking & Asset Management,Finance,17500000.0,TX
2244,2244,UnitedHealth Group,3.3,10000+ employees,1977.0,Company - Public,Health Care Services & Hospitals,Health Care,10000000000.0,MN
2245,2245,Aramark,3.2,10000+ employees,1959.0,Company - Public,Building & Personnel Services,Business Services,10000000000.0,PA
2246,2246,Perficient,3.6,1001 to 5000 employees,1998.0,Company - Public,IT Services,Information Technology,250500000.0,MO
2247,2247,PETCO,2.9,10000+ employees,1965.0,Company - Private,Pet & Pet Supplies Stores,Retail,3500000000.0,CA
2250,2250,"The OutFit, Inc.",3.1,10000+ employees,0.0,Company - Private,"Department, Clothing, & Shoe Stores",Retail,3500000000.0,United Kingdom
2251,2251,Peyton Resource Group (PRG),4.0,1 to 50 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,17500000.0,TX
2252,2252,HCL Technologies,3.5,10000+ employees,1991.0,Company - Public,Computer Hardware & Software,Information Technology,7500000.0,India
2253,2253,Argo Group US,3.5,1001 to 5000 employees,1948.0,Company - Public,Insurance Carriers,Insurance,1500000000.0,Bermuda
2256,2256,eTeam Inc.,3.7,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,NJ
2257,2257,Accenture,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2258,2258,Accenture,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2259,2259,"Lodestar Consulting, Inc.",1.0,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,17500000.0,PA
2261,2261,Peyton Resource Group (PRG),4.0,1 to 50 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,17500000.0,TX
2262,2262,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2264,2264,Akima Management Services,3.3,5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,1500000000.0,VA
2265,2265,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
2266,2266,Huntington Ingalls Industries,3.7,10000+ employees,2011.0,Company - Public,Aerospace & Defense,Aerospace & Defense,7500000.0,VA
2267,2267,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2268,2268,ICF,3.5,5001 to 10000 employees,1999.0,Company - Public,Consulting,Business Services,1500000000.0,VA
2269,2269,Randolph-Brooks Federal Credit Union,3.3,501 to 1000 employees,1952.0,Nonprofit Organization,Banks & Credit Unions,Finance,300000000.0,TX
2270,2270,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2271,2271,Akima Management Services,3.3,5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,1500000000.0,VA
2272,2272,Daymon,3.2,10000+ employees,1970.0,Company - Private,Wholesale,Business Services,1500000000.0,CT
2273,2273,CYNET SYSTEMS,4.0,501 to 1000 employees,2010.0,Company - Private,IT Services,Information Technology,75000000.0,VA
2275,2275,Bowhead,3.1,1001 to 5000 employees,1999.0,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,300000000.0,VA
2277,2277,International Bancshares Corp,2.6,1001 to 5000 employees,1966.0,Company - Public,Investment Banking & Asset Management,Finance,250500000.0,TX
2279,2279,RIM,4.1,201 to 500 employees,1997.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,300000000.0,IL
2281,2281,Akima Management Services,3.3,5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,1500000000.0,VA
2282,2282,Deutsche Bank,3.5,10000+ employees,1870.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,Germany
2283,2283,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2284,2284,Marathon Petroleum Corporation,3.6,10000+ employees,1887.0,Company - Public,Oil & Gas Exploration & Production,"Oil, Gas, Energy & Utilities",10000000000.0,OH
2285,2285,EY,3.8,10000+ employees,1989.0,Company - Private,Accounting,Accounting & Legal,10000000000.0,United Kingdom
2286,2286,"Conch Technologies, Inc",4.6,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,7500000.0,TN
2287,2287,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
2289,2289,Tepa,3.3,201 to 500 employees,2005.0,Company - Private,Consulting,Business Services,300000000.0,CO
2290,2290,DAWSON,3.4,51 to 200 employees,1946.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,OH
2291,2291,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2292,2292,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2293,2293,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2294,2294,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2295,2295,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2296,2296,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2297,2297,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2298,2298,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2299,2299,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2300,2300,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2301,2301,U.S. Air Force,4.2,10000+ employees,1947.0,Government,Federal Agencies,Government,10000000000.0,DC
2302,2302,Southwest Business Corporation,3.1,1001 to 5000 employees,0.0,Company - Private,Investment Banking & Asset Management,Finance,300000000.0,TX
2303,2303,nana,2.6,1001 to 5000 employees,1991.0,Unknown,Social Assistance,Non-Profit,3500000000.0,AK
2304,2304,Perficient,3.6,1001 to 5000 employees,1998.0,Company - Public,IT Services,Information Technology,250500000.0,MO
2306,2306,Yochana,3.2,201 to 500 employees,2009.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,MI
2307,2307,Akima Management Services,3.3,5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,1500000000.0,VA
2308,2308,PETCO,2.9,10000+ employees,1965.0,Company - Private,Pet & Pet Supplies Stores,Retail,3500000000.0,CA
2309,2309,CACI International,3.6,10000+ employees,1962.0,Company - Public,Aerospace & Defense,Aerospace & Defense,3500000000.0,VA
2311,2311,Tri-Starr Personnel,4.5,1 to 50 employees,1986.0,Company - Private,Staffing & Outsourcing,Business Services,1000000.0,TX
2312,2312,EY,3.8,10000+ employees,1989.0,Company - Private,Accounting,Accounting & Legal,10000000000.0,United Kingdom
2313,2313,"DIVERSANT, LLC.",3.8,1001 to 5000 employees,2005.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,NJ
2314,2314,SWBC,3.1,1001 to 5000 employees,0.0,Company - Private,Investment Banking & Asset Management,Finance,300000000.0,TX
2315,2315,Diverse Lynx,3.9,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,300000000.0,NJ
2316,2316,Scientific Research Corporation,4.2,1001 to 5000 employees,1988.0,Company - Private,IT Services,Information Technology,300000000.0,GA
2318,2318,Akima Management Services,3.3,5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,1500000000.0,VA
2319,2319,DHPC Technologies,3.7,51 to 200 employees,1992.0,Company - Private,Computer Hardware & Software,Information Technology,37500000.0,NJ
2320,2320,Huntington Ingalls Industries,3.7,10000+ employees,2011.0,Company - Public,Aerospace & Defense,Aerospace & Defense,7500000.0,VA
2321,2321,Southwest Business Corporation,3.1,1001 to 5000 employees,0.0,Company - Private,Investment Banking & Asset Management,Finance,300000000.0,TX
2322,2322,UT Health San Antonio,3.5,5001 to 10000 employees,1959.0,College / University,Health Care Services & Hospitals,Health Care,250500000.0,TX
2323,2323,Accenture,3.9,10000+ employees,1989.0,Company - Public,Consulting,Business Services,10000000000.0,Ireland
2324,2324,Huntington Ingalls Industries,3.7,10000+ employees,2011.0,Company - Public,Aerospace & Defense,Aerospace & Defense,7500000.0,VA
2326,2326,Dawson,3.4,51 to 200 employees,1946.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,OH
2327,2327,Robert Half,3.5,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,3500000000.0,CA
2328,2328,Deloitte,3.9,10000+ employees,1850.0,Company - Private,Accounting,Accounting & Legal,10000000000.0,NY
2329,2329,PETCO,2.9,10000+ employees,1965.0,Company - Private,Pet & Pet Supplies Stores,Retail,3500000000.0,CA
2331,2331,"Resource Logistics, Inc.",4.7,51 to 200 employees,1997.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,17500000.0,NJ
2332,2332,Akima Management Services,3.3,5001 to 10000 employees,2003.0,Company - Private,Aerospace & Defense,Aerospace & Defense,1500000000.0,VA
2333,2333,Humana,3.6,10000+ employees,1961.0,Company - Public,Insurance Carriers,Insurance,10000000000.0,KY
2338,2338,Center for Sustainable Energy,2.8,51 to 200 employees,1996.0,Nonprofit Organization,Energy,"Oil, Gas, Energy & Utilities",75000000.0,CA
2339,2339,Sempra Energy,3.9,10000+ employees,1998.0,Company - Public,Energy,"Oil, Gas, Energy & Utilities",17500000.0,CA
2340,2340,Midland Credit Management,3.4,1001 to 5000 employees,1953.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,1500000000.0,CA
2342,2342,Cobec Consulting,4.7,51 to 200 employees,2007.0,Company - Private,Consulting,Business Services,17500000.0,DC
2343,2343,Aya Healthcare,4.3,501 to 1000 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,250500000.0,CA
2344,2344,California Bank & Trust,3.0,1001 to 5000 employees,1998.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,300000000.0,CA
2345,2345,"Bainbridge, Inc.",4.2,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,7500000.0,CA
2347,2347,MedImpact,2.5,1001 to 5000 employees,1989.0,Company - Private,Wholesale,Business Services,17500000.0,CA
2348,2348,CyberCoders,4.2,201 to 500 employees,1999.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,300000000.0,CA
2349,2349,Genex Services,2.8,1001 to 5000 employees,1978.0,Company - Private,Health Care Services & Hospitals,Health Care,75000000.0,PA
2356,2356,"Fair, Isaac and Company",3.5,1001 to 5000 employees,1956.0,Company - Public,Computer Hardware & Software,Information Technology,250500000.0,CA
2357,2357,Illumina,3.9,5001 to 10000 employees,1998.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3500000000.0,CA
2359,2359,Illumina,3.9,5001 to 10000 employees,1998.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3500000000.0,CA
2360,2360,Sysintelli,4.6,51 to 200 employees,0.0,Company - Private,Accounting,Accounting & Legal,3000000.0,CA
2361,2361,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2362,2362,Northrop Grumman,3.8,10000+ employees,1939.0,Company - Public,Aerospace & Defense,Aerospace & Defense,10000000000.0,VA
2363,2363,ServiceNow,3.7,10000+ employees,2004.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,3500000000.0,CA
2364,2364,Illumina,3.9,5001 to 10000 employees,1998.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3500000000.0,CA
2366,2366,"Bainbridge, Inc.",4.2,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,7500000.0,CA
2367,2367,ServiceNow,3.7,10000+ employees,2004.0,Company - Public,Enterprise Software & Network Solutions,Information Technology,3500000000.0,CA
2368,2368,San Diego Gas and Electric Company,3.6,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Energy,"Oil, Gas, Energy & Utilities",3500000000.0,CA
2370,2370,Family Health Centers of San Diego,3.5,1001 to 5000 employees,1970.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,300000000.0,CA
2373,2373,Omniome Inc.,4.0,1 to 50 employees,0.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1000000.0,CA
2374,2374,Rady Children's Hospital,3.3,1001 to 5000 employees,1954.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,250500000.0,CA
2375,2375,Apex Systems,3.8,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,VA
2376,2376,Ampcus Incorporated,3.9,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,75000000.0,VA
2377,2377,California Bank & Trust,3.0,1001 to 5000 employees,1998.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,300000000.0,CA
2379,2379,"Mitchell International, Inc.",3.0,1001 to 5000 employees,1946.0,Company - Private,Computer Hardware & Software,Information Technology,300000000.0,CA
2380,2380,SmartDrive Systems,3.3,201 to 500 employees,2004.0,Company - Private,Computer Hardware & Software,Information Technology,75000000.0,CA
2384,2384,Procede Software,3.4,51 to 200 employees,2001.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,17500000.0,CA
2386,2386,eTeam Inc.,3.7,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,NJ
2387,2387,Sysintelli,4.6,51 to 200 employees,0.0,Company - Private,Accounting,Accounting & Legal,3000000.0,CA
2388,2388,H&R Block,3.6,10000+ employees,1955.0,Company - Public,Other Retail Stores,Retail,3500000000.0,MO
2389,2389,Kaiser Permanente,4.0,10000+ employees,1945.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,10000000000.0,CA
2390,2390,Unified Business Technologies,3.2,51 to 200 employees,1995.0,Company - Private,Computer Hardware & Software,Information Technology,37500000.0,MI
2391,2391,Infotree Service Inc,3.7,51 to 200 employees,2004.0,Company - Private,Advertising & Marketing,Business Services,3000000.0,MI
2392,2392,Kaiser Permanente,4.0,10000+ employees,1945.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,10000000000.0,CA
2393,2393,Ampcus Incorporated,3.9,501 to 1000 employees,2004.0,Company - Private,Consulting,Business Services,75000000.0,VA
2395,2395,Kaiser Permanente,4.0,10000+ employees,1945.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,10000000000.0,CA
2398,2398,ICW Group,3.3,501 to 1000 employees,1972.0,Company - Private,Insurance Carriers,Insurance,250500000.0,CA
2399,2399,Axos Bank,3.4,1001 to 5000 employees,2000.0,Company - Public,Banks & Credit Unions,Finance,250500000.0,CA
2401,2401,Tecolote Research,3.8,501 to 1000 employees,1973.0,Company - Private,Aerospace & Defense,Aerospace & Defense,75000000.0,CA
2403,2403,Amazon,3.9,10000+ employees,1994.0,Company - Public,Internet,Information Technology,10000000000.0,WA
2406,2406,Conflux Systems Inc.,4.5,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal,1000000.0,GA
2408,2408,Axos Bank,3.4,1001 to 5000 employees,2000.0,Company - Public,Banks & Credit Unions,Finance,250500000.0,CA
2409,2409,Sharp HealthCare,4.0,10000+ employees,1946.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,1500000000.0,CA
2412,2412,Biosoft Integrators Inc,3.8,1 to 50 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,7500000.0,CA
2414,2414,ICW Group,3.3,501 to 1000 employees,1972.0,Company - Private,Insurance Carriers,Insurance,250500000.0,CA
2415,2415,"Britech Group, Inc.",4.3,1 to 50 employees,2004.0,Company - Private,IT Services,Information Technology,3000000.0,CA
2416,2416,Advisors Asset Management,2.7,201 to 500 employees,1979.0,Company - Private,Brokerage Services,Finance,300000000.0,CO
2417,2417,"Bainbridge, Inc.",4.2,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,7500000.0,CA
2419,2419,Abacus Technology,3.3,1001 to 5000 employees,1983.0,Company - Private,IT Services,Information Technology,300000000.0,MD
2420,2420,Kaiser Permanente,4.0,10000+ employees,1945.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,10000000000.0,CA
2421,2421,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
2425,2425,Dexcom,3.5,1001 to 5000 employees,1999.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1500000000.0,CA
2427,2427,Midland Credit Management,3.4,1001 to 5000 employees,1953.0,Subsidiary or Business Segment,Banks & Credit Unions,Finance,1500000000.0,CA
2429,2429,"Conch Technologies, Inc",4.6,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,7500000.0,TN
2430,2430,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
2431,2431,Ntelicor,4.6,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,3000000.0,TX
2432,2432,Tribalco,3.7,51 to 200 employees,2004.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,300000000.0,MD
