Job_id,Job Title,Rating,Company_id,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Easy Apply,Min_Salary,Max_Salary,Avg_Salary,State_id,City,State,Headquarter
1537,Business Analyst with Financial institution experience,4.0,1537,GTN Technical Staffing,201 to 500 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,25  50  ,0.0,42000.0,77000.0,59500.0,1537,Phoenix,AZ,TX
1538,SR BUSINESS ANALYST,3.3,1538,Arizona Health Care Cost Containment System,501 to 1000 employees,0.0,Government,Federal Agencies,Government,1  5  ,0.0,42000.0,77000.0,59500.0,1538,Phoenix,AZ,AZ
1540,Business Analyst/QA Analyst,4.8,1540,System Soft Technologies,201 to 500 employees,1999.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,42000.0,77000.0,59500.0,1540,Phoenix,AZ,FL
1541,Business Analyst (EDI),4.0,1541,Two International Inc.,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,1  5  ,0.0,42000.0,77000.0,59500.0,1541,Tempe,AZ,NJ
1543,Technology Analyst - US,3.1,1543,Infosys,10000+ employees,1981.0,Company - Public,IT Services,Information Technology,10  ,0.0,42000.0,77000.0,59500.0,1543,Phoenix,AZ,India
1545,RSS Project Business Analyst,3.1,1545,MUFG,10000+ employees,1864.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,42000.0,77000.0,59500.0,1545,Tempe,AZ,Japan
1546,Data Warehouse Analyst II-ST,3.2,1546,Desert Financial Credit Union,1001 to 5000 employees,1939.0,Company - Public,Banks & Credit Unions,Finance,50  100  ,0.0,42000.0,77000.0,59500.0,1546,Phoenix,AZ,AZ
1547,Business Analyst (Financial Domain),4.3,1547,PeopleNTech LLC,1 to 50 employees,0.0,Contract,IT Services,Information Technology,1  5  ,0.0,42000.0,77000.0,59500.0,1547,Tempe,AZ,VA
1548,Urgent - Business Analyst (0-2 yrs Required),5.0,1548,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,42000.0,77000.0,59500.0,1548,Phoenix,AZ,IL
1549,Data Analyst (Supply Chain) - May Reside Anywhere in the US - Up to 100% Travel,4.5,1549,Maine Pointe,51 to 200 employees,2004.0,Company - Private,Consulting,Business Services,50  100  ,1.0,42000.0,77000.0,59500.0,1549,Phoenix,AZ,MA
1550,Product Analyst,4.3,1550,Solugenix,201 to 500 employees,1969.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,42000.0,77000.0,59500.0,1550,Phoenix,AZ,CA
1551,Business Systems Analyst (Core Systems),3.1,1551,Seven Seven Softwares,201 to 500 employees,1996.0,Company - Public,IT Services,Information Technology,10  25  ,0.0,42000.0,77000.0,59500.0,1551,Tempe,AZ,NJ
1552,Sr. Messaging Systems Support Analyst,3.6,1552,Wells Fargo,10000+ employees,1852.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,42000.0,77000.0,59500.0,1552,Phoenix,AZ,CA
1555,Business Analyst-Mortgage/ Mortgage Technology,3.4,1555,First American Financial Corporation,10000+ employees,1889.0,Company - Public,Insurance Carriers,Insurance,5  10  ,0.0,42000.0,77000.0,59500.0,1555,Scottsdale,AZ,CA
1556,Jr. Systems Analyst w/ P&C Insurance Experience,4.6,1556,IAT Insurance Group,501 to 1000 employees,1991.0,Company - Private,Insurance Carriers,Insurance,1  2  ,0.0,42000.0,77000.0,59500.0,1556,Scottsdale,AZ,NC
1557,Senior Software Business Analyst,4.1,1557,Kforce,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1  2  ,0.0,42000.0,77000.0,59500.0,1557,Phoenix,AZ,FL
1558,Lead Information Security Risk Analyst,3.2,1558,Shutterfly,1001 to 5000 employees,1999.0,Company - Private,Internet,Information Technology,1  2  ,0.0,42000.0,77000.0,59500.0,1558,Tempe,AZ,CA
1559,Senior Data Analyst,4.0,1559,Discount Tire,10000+ employees,1960.0,Company - Private,Automotive Parts & Accessories Stores,Retail,2  5  ,0.0,42000.0,77000.0,59500.0,1559,Scottsdale,AZ,AZ
1560,Federal - SAP Business Analyst*,4.2,1560,Solekai Systems Corp,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,42000.0,77000.0,59500.0,1560,Phoenix,AZ,CA
1561,Business Analyst Fresher,5.0,1561,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,42000.0,77000.0,59500.0,1561,Phoenix,AZ,IL
1562,Risk & Access Controls IAM Analyst,3.1,1562,MUFG,10000+ employees,1864.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,42000.0,77000.0,59500.0,1562,Tempe,AZ,Japan
1563,Senior Business Analyst - Government IT Projects,4.2,1563,"Public Consulting Group, Inc.",51 to 200 employees,1987.0,Private Practice / Firm,Accounting,Accounting & Legal,10  25  ,0.0,42000.0,77000.0,59500.0,1563,Phoenix,AZ,CA
1564,"Analyst I, BD Approval",3.4,1564,PennyMac,1001 to 5000 employees,2008.0,Company - Public,Lending,Finance,500   1  ,0.0,52000.0,70000.0,61000.0,1564,Phoenix,AZ,CA
1565,Systems Analyst,3.5,1565,Andiamo,201 to 500 employees,0.0,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",1  5  ,0.0,52000.0,70000.0,61000.0,1565,Tempe,AZ,MI
1566,Supply Chain Analyst II,3.6,1566,BD,10000+ employees,1897.0,Company - Public,Health Care Products Manufacturing,Manufacturing,10  ,0.0,52000.0,70000.0,61000.0,1566,Tempe,AZ,NJ
1567,Quality Assurance Analyst,4.7,1567,Aspen Systems,51 to 200 employees,1988.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,52000.0,70000.0,61000.0,1567,Phoenix,AZ,AZ
1568,"Business Analyst II(Claims, Configuration)",3.7,1568,Wellcare,5001 to 10000 employees,1985.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,52000.0,70000.0,61000.0,1568,Tempe,AZ,FL
1570,Freight Analyst,3.4,1570,Shamrock Foods,1001 to 5000 employees,1922.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,2  5  ,0.0,52000.0,70000.0,61000.0,1570,Phoenix,AZ,AZ
1571,Jr Business Analyst,5.0,1571,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,52000.0,70000.0,61000.0,1571,Phoenix,AZ,IL
1573,DATA ANALYST,3.9,1573,Diverse Lynx,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,52000.0,70000.0,61000.0,1573,Phoenix,AZ,NJ
1574,Central Flow Data Analyst,3.9,1574,Amazon,10000+ employees,1994.0,Company - Public,Internet,Information Technology,10  ,0.0,52000.0,70000.0,61000.0,1574,Tempe,AZ,WA
1575,Budget Analyst,3.4,1575,Maricopa County,10000+ employees,0.0,Government,Municipal Governments,Government,1  2  ,0.0,52000.0,70000.0,61000.0,1575,Phoenix,AZ,AZ
1577,Franchise Business Consultant,3.7,1577,TBC Corporation,5001 to 10000 employees,1956.0,Company - Private,Automotive Parts & Accessories Stores,Retail,2  5  ,0.0,52000.0,70000.0,61000.0,1577,Phoenix,AZ,FL
1578,Business Reporting Analyst (Client Support),3.9,1578,InfoArmor Inc,201 to 500 employees,0.0,Company - Private,Security Services,Business Services,100  500  ,0.0,52000.0,70000.0,61000.0,1578,Scottsdale,AZ,AZ
1579,Product Manager/Business Analyst,3.7,1579,eTeam Inc.,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,50  100  ,0.0,52000.0,70000.0,61000.0,1579,Scottsdale,AZ,NJ
1580,Systems Analyst,2.1,1580,Health Choice,501 to 1000 employees,1990.0,Company - Private,Health Care Services & Hospitals,Health Care,25  50  ,0.0,52000.0,70000.0,61000.0,1580,Phoenix,AZ,AZ
1581,Implementation Analyst,3.4,1581,Thermo Fisher Scientific,10000+ employees,1902.0,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,10  ,0.0,38000.0,133000.0,85500.0,1581,Phoenix,AZ,MA
1583,Escalated Claim Research Analyst,3.3,1583,UnitedHealth Group,10000+ employees,1977.0,Company - Public,Health Care Services & Hospitals,Health Care,10  ,0.0,38000.0,133000.0,85500.0,1583,Phoenix,AZ,MN
1584,Business Process Support Analyst,2.9,1584,CVS Health,10000+ employees,1963.0,Company - Public,Health Care Services & Hospitals,Health Care,10  ,0.0,38000.0,133000.0,85500.0,1584,Chandler,AZ,RI
1586,Business Operations Analyst/ Business Analyst/Operations Analyst,3.7,1586,Infotree Service Inc,51 to 200 employees,2004.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,38000.0,133000.0,85500.0,1586,Chandler,AZ,MI
1587,Sales Operations Analyst,3.6,1587,ON Semiconductor,10000+ employees,1999.0,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,5  10  ,0.0,38000.0,133000.0,85500.0,1587,Phoenix,AZ,AZ
1588,Business Intelligence - Data Analyst,3.8,1588,Crisis Response Network,51 to 200 employees,2007.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,25  50  ,0.0,38000.0,133000.0,85500.0,1588,Tempe,AZ,AZ
1590,Incident Management Analyst,3.7,1590,Inserso,201 to 500 employees,1994.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,38000.0,133000.0,85500.0,1590,Chandler,AZ,VA
1591,"Transportation Analyst, AMXL Operations Center",3.9,1591,Amazon,10000+ employees,1994.0,Company - Public,Internet,Information Technology,10  ,0.0,38000.0,133000.0,85500.0,1591,Tempe,AZ,WA
1593,Business Analyst,3.4,1593,P.F. Chang's,10000+ employees,1993.0,Company - Private,Casual Restaurants,"Restaurants, Bars & Food Services",1  2  ,0.0,38000.0,133000.0,85500.0,1593,Scottsdale,AZ,AZ
1595,Demand Planning Analyst,3.4,1595,Shamrock Foods,1001 to 5000 employees,1922.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,2  5  ,0.0,38000.0,133000.0,85500.0,1595,Phoenix,AZ,AZ
1596,Management Analyst - Administrative Services Division,3.4,1596,"Maricopa County, Arizona",10000+ employees,0.0,Government,Municipal Governments,Government,1  2  ,0.0,38000.0,133000.0,85500.0,1596,Phoenix,AZ,AZ
1597,Marketing Analyst,3.6,1597,ON Semiconductor,10000+ employees,1999.0,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,5  10  ,0.0,27000.0,54000.0,40500.0,1597,Phoenix,AZ,AZ
1599,Senior Environmental Data Analyst,3.8,1599,"Haley & Aldrich, Inc",501 to 1000 employees,1957.0,Company - Private,Consulting,Business Services,100  500  ,0.0,27000.0,54000.0,40500.0,1599,Phoenix,AZ,MA
1601,Cyber Security Operations Center Analyst,3.1,1601,MUFG,10000+ employees,1864.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,27000.0,54000.0,40500.0,1601,Tempe,AZ,Japan
1602,Data Analyst,2.9,1602,The Paragon Group,1001 to 5000 employees,1985.0,Company - Public,Banks & Credit Unions,Finance,500   1  ,0.0,27000.0,54000.0,40500.0,1602,Scottsdale,AZ,United Kingdom
1603,QA Analyst- HCM,4.9,1603,"Atrilogy Solutions Group, Inc.",51 to 200 employees,2000.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,27000.0,54000.0,40500.0,1603,Phoenix,AZ,CA
1604,Programmer Analyst - C#,4.5,1604,Athreya Inc,1 to 50 employees,2002.0,Company - Private,IT Services,Information Technology,1  5  ,0.0,27000.0,54000.0,40500.0,1604,Phoenix,AZ,NJ
1605,"Business Analyst II(Claims, Configuration)",3.3,1605,Centene Corporation,10000+ employees,1984.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,27000.0,54000.0,40500.0,1605,Tempe,AZ,MO
1606,Liquidity Business Mgmt Analyst III,3.5,1606,Silicon Valley Bank,1001 to 5000 employees,1983.0,Company - Public,Banks & Credit Unions,Finance,1  2  ,0.0,27000.0,54000.0,40500.0,1606,Tempe,AZ,CA
1608,Cybersecurity Business Consultant,3.8,1608,Honeywell,10000+ employees,1885.0,Company - Public,Computer Hardware & Software,Information Technology,10  ,0.0,27000.0,54000.0,40500.0,1608,Phoenix,AZ,NC
1610,"Business Analyst I (Contracting, PDM, Excel)",3.3,1610,Centene Corporation,10000+ employees,1984.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,27000.0,54000.0,40500.0,1610,Tempe,AZ,MO
1611,QA Analyst,4.3,1611,nd Century Staffing,51 to 200 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,5  10  ,1.0,27000.0,54000.0,40500.0,1611,Phoenix,AZ,VA
1613,Quality Improvement Analyst.,3.7,1613,Wellcare,5001 to 10000 employees,1985.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,27000.0,54000.0,40500.0,1613,Tempe,AZ,FL
1614,Systems Analyst,2.4,1614,Steward Health Care System,10000+ employees,0.0,Hospital,Health Care Services & Hospitals,Health Care,1  2  ,0.0,27000.0,54000.0,40500.0,1614,Phoenix,AZ,MA
1616,Subcontractor Analyst,3.4,1616,Swca Inc,501 to 1000 employees,1981.0,Company - Private,Consulting,Business Services,100  500  ,0.0,34000.0,79000.0,56500.0,1616,Phoenix,AZ,AZ
1619,Consultative Sales- Small Business Consulting,3.8,1619,Global Resources,201 to 500 employees,0.0,Company - Private,Accounting,Accounting & Legal,10  25  ,0.0,34000.0,79000.0,56500.0,1619,Phoenix,AZ,IL
1622,Senior Service Support Analyst,3.6,1622,Charles Schwab,10000+ employees,1973.0,Company - Public,Investment Banking & Asset Management,Finance,5  10  ,0.0,34000.0,79000.0,56500.0,1622,Phoenix,AZ,CA
1624,"Business Analyst I(Healthcare, PDM, excel)",3.3,1624,Centene Corporation,10000+ employees,1984.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,34000.0,79000.0,56500.0,1624,Tempe,AZ,MO
1627,Application Systems Analyst,3.7,1627,Dignity Health,10000+ employees,0.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,10  ,0.0,34000.0,79000.0,56500.0,1627,Phoenix,AZ,CA
1633,Contracts Administrator / Analyst,4.4,1633,ComTec Information Systems,51 to 200 employees,1996.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,34000.0,79000.0,56500.0,1633,Phoenix,AZ,TX
1634,Contract Analyst,3.0,1634,Intelliswift Software Inc,201 to 500 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,50  100  ,0.0,34000.0,79000.0,56500.0,1634,Chandler,AZ,CA
1635,Lead IAM Analyst,4.0,1635,Prosum,201 to 500 employees,1996.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,34000.0,79000.0,56500.0,1635,Phoenix,AZ,CA
1641,Logistics Transportation Analyst,3.3,1641,Knight & Swift Logistics,5001 to 10000 employees,1990.0,Company - Public,Logistics & Supply Chain,Transportation & Logistics,1  2  ,0.0,34000.0,75000.0,54500.0,1641,Phoenix,AZ,AZ
1642,Tax Operations Analyst (JR1016340) - Contract,3.5,1642,Broadridge Financial Solutions,10000+ employees,2007.0,Company - Public,Financial Transaction Processing,Finance,5  10  ,0.0,34000.0,75000.0,54500.0,1642,Phoenix,AZ,NY
1645,Oracle HCM Business Analyst,3.4,1645,"TPI Composites, Inc.",10000+ employees,1968.0,Company - Public,Industrial Manufacturing,Manufacturing,1  2  ,0.0,34000.0,75000.0,54500.0,1645,Scottsdale,AZ,AZ
1648,Data Quality (DQ) Problem Management Analyst,3.1,1648,MUFG,10000+ employees,1864.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,34000.0,75000.0,54500.0,1648,Tempe,AZ,Japan
1649,Sr Systems Analyst,3.1,1649,MUFG,10000+ employees,1864.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,34000.0,75000.0,54500.0,1649,Tempe,AZ,Japan
1650,Service Ops Analyst - DWP,2.8,1650,Konica Minolta,10000+ employees,0.0,Company - Public,Computer Hardware & Software,Information Technology,5  10  ,0.0,34000.0,75000.0,54500.0,1650,Phoenix,AZ,Japan
1651,Business Analyst - Fresher,5.0,1651,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,34000.0,75000.0,54500.0,1651,Glendale,AZ,IL
1653,Quality Improvement Analyst.,3.3,1653,Centene Corporation,10000+ employees,1984.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,34000.0,75000.0,54500.0,1653,Tempe,AZ,MO
1654,Technical Support Analyst,4.2,1654,InnoMethods Corp,1 to 50 employees,0.0,Company - Private,IT Services,Information Technology, 1  ,0.0,34000.0,75000.0,54500.0,1654,Phoenix,AZ,CA
1655,Urgent - Business Analyst Fresher,5.0,1655,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,34000.0,75000.0,54500.0,1655,Phoenix,AZ,IL
1656,System Analyst,4.4,1656,Acumen Inc.,501 to 1000 employees,1999.0,Company - Private,Consulting,Business Services,100  500  ,0.0,34000.0,75000.0,54500.0,1656,Mesa,AZ,VA
1657,Small Business Consultant,2.7,1657,Bluehost,51 to 200 employees,2003.0,Company - Private,Computer Hardware & Software,Information Technology,100  500  ,0.0,34000.0,75000.0,54500.0,1657,Tempe,AZ,MA
1658,HRIS Analyst-Workday,3.7,1658,US Ecology,1001 to 5000 employees,1952.0,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",500   1  ,0.0,34000.0,75000.0,54500.0,1658,Phoenix,AZ,ID
1660,Incident Management Process Owner/Analyst Senior,3.6,1660,USAA,10000+ employees,1922.0,Company - Private,Insurance Carriers,Insurance,10  ,0.0,34000.0,75000.0,54500.0,1660,Phoenix,AZ,TX
1663,Business Reporting Analyst II,3.1,1663,Burlington Stores,10000+ employees,1972.0,Company - Public,"Department, Clothing, & Shoe Stores",Retail,5  10  ,0.0,41000.0,88000.0,64500.0,1663,Burlington,NJ,NJ
1664,Technical Business Intelligence Consultant,4.0,1664,De Lage Landen,5001 to 10000 employees,1969.0,Company - Private,Investment Banking & Asset Management,Finance,50  100  ,0.0,41000.0,88000.0,64500.0,1664,Wayne,PA,Netherlands
1666,Sr. SAP Business Solutions Analyst,3.3,1666,Crane Payment Innovations,1001 to 5000 employees,2013.0,Subsidiary or Business Segment,Electrical & Electronic Manufacturing,Manufacturing,500   1  ,0.0,41000.0,88000.0,64500.0,1666,Malvern,PA,PA
1668,Business Systems Analyst - SAP Plant Maintenance,3.7,1668,Airgas,10000+ employees,1982.0,Company - Public,Chemical Manufacturing,Manufacturing,5  10  ,0.0,41000.0,88000.0,64500.0,1668,Radnor,PA,PA
1669,Senior Business Analyst - Infrastructure,3.8,1669,Subaru of America,1001 to 5000 employees,1968.0,Subsidiary or Business Segment,Transportation Equipment Manufacturing,Manufacturing,500   1  ,0.0,41000.0,88000.0,64500.0,1669,Camden,NJ,NJ
1670,Capital Markets Associate/Analyst,3.7,1670,Federal Reserve Bank of Philadelphia,501 to 1000 employees,1914.0,Company - Private,Financial Transaction Processing,Finance,50  100  ,0.0,41000.0,88000.0,64500.0,1670,Philadelphia,PA,PA
1671,Financial Analyst,3.7,1671,Wedgewood Pharmacy,501 to 1000 employees,1981.0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100  500  ,0.0,41000.0,88000.0,64500.0,1671,Swedesboro,NJ,NJ
1672,Business Analyst,3.8,1672,Mondo,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,41000.0,88000.0,64500.0,1672,Philadelphia,PA,NY
1673,Entry Level Business Analyst,3.0,1673,NS IT Solutions LLC,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal, 1  ,0.0,41000.0,88000.0,64500.0,1673,Philadelphia,PA,NJ
1674,Business Analyst,4.0,1674,Piano,201 to 500 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,41000.0,88000.0,64500.0,1674,Philadelphia,PA,NY
1676,Business Analyst,3.6,1676,Nasdaq,1001 to 5000 employees,1971.0,Company - Public,Stock Exchanges,Finance,2  5  ,0.0,41000.0,88000.0,64500.0,1676,Philadelphia,PA,NY
1678,Business Systems Analyst,3.0,1678,Keane,10000+ employees,1993.0,Subsidiary or Business Segment,IT Services,Information Technology,1  2  ,1.0,41000.0,88000.0,64500.0,1678,King of Prussia,PA,CA
1679,Business Analyst I,4.2,1679,IntePros,201 to 500 employees,1997.0,Company - Private,Consulting,Business Services,50  100  ,0.0,41000.0,88000.0,64500.0,1679,Philadelphia,PA,MA
1680,Business Analyst,3.3,1680,Computer Aid,1001 to 5000 employees,1981.0,Company - Private,IT Services,Information Technology,500   1  ,0.0,41000.0,88000.0,64500.0,1680,Philadelphia,PA,PA
1682,Business Analyst,3.7,1682,American College of Radiology,201 to 500 employees,1923.0,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,100  500  ,0.0,41000.0,88000.0,64500.0,1682,Philadelphia,PA,VA
1683,Business Analyst,5.0,1683,Jago Link Inc,1 to 50 employees,0.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics, 1  ,0.0,41000.0,88000.0,64500.0,1683,Bala Cynwyd,PA,SC
1684,Business Analyst:,3.6,1684,Adept Consulting Services,1 to 50 employees,1995.0,Company - Private,Consulting,Business Services,1  5  ,0.0,41000.0,88000.0,64500.0,1684,Lansdale,PA,PA
1685,Business Analyst,3.4,1685,"TAJ Technologies, Inc.",51 to 200 employees,1987.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,41000.0,88000.0,64500.0,1685,Philadelphia,PA,MN
1686,Business Planning Analyst,3.4,1686,Kelly,5001 to 10000 employees,1946.0,Company - Public,Staffing & Outsourcing,Business Services,5  10  ,0.0,41000.0,88000.0,64500.0,1686,West Point,PA,MI
1687,Entry Level Business Analyst,5.0,1687,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,41000.0,88000.0,64500.0,1687,Philadelphia,PA,IL
1691,Associate Business Analyst,3.2,1691,Coventry,10000+ employees,1853.0,Company - Private,Insurance Carriers,Insurance,10  ,0.0,41000.0,88000.0,64500.0,1691,Fort Washington,PA,MD
1692,Business Analyst,3.3,1692,W.R. Berkley Corporation,5001 to 10000 employees,1967.0,Company - Public,Insurance Carriers,Insurance,5  10  ,0.0,32000.0,61000.0,46500.0,1692,Wilmington,DE,CT
1693,Business Analyst (Remote),4.0,1693,Two International Inc.,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,1  5  ,0.0,32000.0,61000.0,46500.0,1693,Cherry Hill,NJ,NJ
1694,Inventory Analyst,2.7,1694,PetroChoice,501 to 1000 employees,1969.0,Company - Private,Oil & Gas Exploration & Production,"Oil, Gas, Energy & Utilities",500   1  ,0.0,32000.0,61000.0,46500.0,1694,King of Prussia,PA,PA
1695,Business Analyst,3.5,1695,Tek Leaders,501 to 1000 employees,2016.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,32000.0,61000.0,46500.0,1695,Philadelphia,PA,TX
1696,Business Analyst,4.1,1696,Collabera,10000+ employees,1991.0,Company - Private,IT Services,Information Technology,500   1  ,0.0,32000.0,61000.0,46500.0,1696,King of Prussia,PA,NJ
1697,Business Analyst,3.3,1697,ERGO Group,201 to 500 employees,1993.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,25  50  ,0.0,32000.0,61000.0,46500.0,1697,Philadelphia,PA,Ireland
1698,Product Owner/Business Analyst,4.1,1698,Collabera,10000+ employees,1991.0,Company - Private,IT Services,Information Technology,500   1  ,0.0,32000.0,61000.0,46500.0,1698,Philadelphia,PA,NJ
1699,Business Professional - BUSINESS ANALYST I,2.5,1699,Veterans Sourcing Group,51 to 200 employees,0.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,32000.0,61000.0,46500.0,1699,Philadelphia,PA,061
1700,Business Systems Analyst,4.3,1700,DATA Inc.,501 to 1000 employees,1983.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,32000.0,61000.0,46500.0,1700,Philadelphia,PA,NJ
1701,Data Analyst,3.8,1701,Mondo,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,32000.0,61000.0,46500.0,1701,Philadelphia,PA,NY
1702,Business Analyst,3.5,1702,Robert Half,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,2  5  ,0.0,32000.0,61000.0,46500.0,1702,Philadelphia,PA,CA
1704,Business Analyst,3.7,1704,Munich Re,5001 to 10000 employees,1880.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,32000.0,61000.0,46500.0,1704,Philadelphia,PA,Germany
1707,Digital Business Analyst,3.8,1707,Mondo,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,32000.0,61000.0,46500.0,1707,Wilmington,DE,NY
1708,Business Intelligence Analyst I,3.4,1708,NSM Insurance Group,51 to 200 employees,0.0,Company - Private,Insurance Carriers,Insurance,100  500  ,0.0,32000.0,61000.0,46500.0,1708,Conshohocken,PA,PA
1710,Social Media Analyst,4.1,1710,Scotts Miracle-Gro,5001 to 10000 employees,1868.0,Company - Public,Consumer Products Manufacturing,Manufacturing,5  10  ,0.0,32000.0,61000.0,46500.0,1710,Philadelphia,PA,OH
1713,Business Analyst,4.2,1713,IntePros,201 to 500 employees,1997.0,Company - Private,Consulting,Business Services,50  100  ,0.0,32000.0,61000.0,46500.0,1713,Philadelphia,PA,MA
1714,Entry Level- Client Analyst,4.1,1714,Kforce,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1  2  ,0.0,32000.0,61000.0,46500.0,1714,Philadelphia,PA,FL
1716,Business Development Analyst,3.4,1716,Publicis Worldwide,10000+ employees,1926.0,Company - Public,Advertising & Marketing,Business Services,5  10  ,0.0,32000.0,61000.0,46500.0,1716,Philadelphia,PA,France
1717,Junior Business Analyst,4.2,1717,CyberCoders,201 to 500 employees,1999.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,100  500  ,0.0,32000.0,61000.0,46500.0,1717,Fort Washington,PA,CA
1719,Operations Business Analyst,3.7,1719,eTeam Inc.,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,50  100  ,0.0,32000.0,61000.0,46500.0,1719,Wilmington,DE,NJ
1720,Director Project Management & Business Analysis,3.7,1720,Amerihealth,5001 to 10000 employees,1997.0,Subsidiary or Business Segment,Insurance Carriers,Insurance,25  50  ,0.0,32000.0,61000.0,46500.0,1720,Philadelphia,PA,PA
1722,Business Analyst,3.7,1722,"AIT Global, Inc.",51 to 200 employees,1998.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,89000.0,107000.0,98000.0,1722,Fort Washington,PA,NJ
1724,Business Analyst / Project Manager,3.6,1724,TSR Consulting,201 to 500 employees,1969.0,Company - Public,Staffing & Outsourcing,Business Services,50  100  ,0.0,89000.0,107000.0,98000.0,1724,Wilmington,DE,NY
1725,Business Analyst,4.3,1725,Whitridge Associates,51 to 200 employees,1991.0,Private Practice / Firm,IT Services,Information Technology,10  25  ,0.0,89000.0,107000.0,98000.0,1725,Wilmington,DE,MA
1727,Project Manager Business Analyst,4.8,1727,Trillium Solutions Group,1 to 50 employees,2002.0,Private Practice / Firm,IT Services,Information Technology,1  5  ,0.0,89000.0,107000.0,98000.0,1727,Horsham,PA,IL
1728,Operations Business Analyst,4.7,1728,"Resource Logistics, Inc.",51 to 200 employees,1997.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,10  25  ,0.0,89000.0,107000.0,98000.0,1728,Wilmington,DE,NJ
